-82.024356,33.106914,"Walmart Supercenter; #2754,","Gas,"
-83.7584071,33.9921693,"Murphy: USA; #6766,","Gas/Diesel,"
-83.757177,33.991334,"Walmart Supercenter; #0520,","Gas/Diesel,"
-84.481233,34.085102,"Walmart Supercenter; #0575,",
-84.583093,34.113345,"Walmart Supercenter; #5275,",
-84.519828,34.088183,"Sam's Club; #8158,","Gas,"
-155.062835,19.700111,"Walmart; #2473,",
-157.86258,21.309004,"Walmart Supercenter; #3149,",
-157.842231,21.29528,"Walmart; #3478,",
-157.842269,21.295226,"Sam's Club; #4755,",
-156.455702,20.878065,"Walmart; #3290,",
-155.990263,19.645553,"Walmart; #2321,",
-158.073929,21.342515,"Walmart; #3883,",
-159.365703,21.982491,"Walmart; #2308,",
-158.005326,21.450783,"Walmart; #2126,",
-157.977095,21.397071,"Sam's Club; #6410,","Gas/Diesel,"
-157.974096,21.397887,"Walmart; #5274,",
-158.034457,21.390783,"Walmart; #2314,",
-93.5024225,41.6442347,"Murphy: USA; #6550,","Gas/Diesel,"
-93.504653,41.645913,"Walmart Supercenter; #2764,","Gas,"
-93.613354,42.002007,"Sam's Club; #6568,","Gas,"
-93.621925,42.052192,"Walmart; #0749,",
-93.607945,42.015998,"Walmart Supercenter; #4256,",
-91.264481,42.099855,"Walmart Supercenter; #0646,",
-93.583992,41.704877,"Walmart Supercenter; #0892,",
-93.580211,41.704476,"Murphy: USA; #7594,","Gas/Diesel,"
-93.580707,41.693857,"Sam's Club; #6979,","Gas,"
-94.9861984,41.4035149,"Murphy: USA; #7164,","Gas/Diesel,"
-94.985446,41.402569,"Walmart Supercenter; #3394,","Gas/Diesel,"
-93.870138,42.035749,"Walmart Supercenter; #1389,",
-94.893008,42.080547,"Walmart Supercenter; #1787,",
-92.4403534,42.4845428,"Murphy: USA; #6970,","Gas/Diesel,"
-92.440008,42.485945,"Walmart Supercenter; #0753,","Gas/Diesel,"
-91.679766,42.032766,"Sam's Club; #8162,","Gas,"
-91.681794,42.032844,"Walmart Supercenter; #1528,",
-91.7167053,41.9479713,"Murphy: USA; #6524,","Gas/Diesel,"
-91.718419,41.947547,"Walmart Supercenter; #2716,","Gas,"
-92.866993,40.708638,"Walmart Supercenter; #1621,",
-90.2426682,41.816525,"Murphy: USA; #6849,","Gas/Diesel,"
-90.244683,41.816752,"Walmart Supercenter; #2889,","Gas/Diesel,"
-91.61249,41.696528,"Walmart Supercenter; #2827,",
-95.86814,41.278798,"Walmart Supercenter; #3150,",
-95.845075,41.22759,"Walmart Supercenter; #1965,",
-95.845236,41.226068,"Sam's Club; #6472,","Gas,"
-94.372851,41.04686,"Walmart Supercenter; #1435,",
-90.622661,41.558201,"Walmart Supercenter; #5115,","Gas/Diesel,"
-90.6234436,41.5596161,"Murphy: USA; #6973,","Gas/Diesel,"
-90.525155,41.559299,"Sam's Club; #8238,","Gas,"
-90.5289779,41.5802452,"Murphy: USA; #6850,","Gas/Diesel,"
-90.526011,41.580404,"Walmart Supercenter; #1241,","Gas/Diesel,"
-91.754494,43.290928,"Walmart Supercenter; #0913,",
-95.371245,42.023857,"Walmart Supercenter; #1732,",
-93.714859,41.597027,"Walmart Supercenter; #1764,",
-93.715092,41.598562,"Sam's Club; #6344,","Gas,"
-93.594352,41.537305,"Walmart Supercenter; #1723,",
-90.735229,42.487826,"Walmart Supercenter; #2004,",
-90.738952,42.516913,"Sam's Club; #4973,","Gas/Diesel,"
-91.994954,41.005997,"Walmart Supercenter; #0985,",
-94.15525,42.505561,"Murphy: USA; #6538,","Gas/Diesel,"
-94.154291,42.506449,"Walmart Supercenter; #0886,","Gas/Diesel,"
-93.77108,41.686616,"Walmart Supercenter; #5748,",
-92.728817,41.72188,"Walmart Supercenter; #0647,","Gas,"
-91.892152,42.452115,"Walmart Supercenter; #0750,",
-93.55695,41.374071,"Walmart Supercenter; #1491,","Gas,"
-93.5578384,41.3737679,"Murphy: USA; #5806,","Gas,"
-91.553548,41.644906,"Walmart Supercenter; #1721,",
-93.261405,42.50228,"Walmart; #1546,",
-91.410095,40.418598,"Walmart Supercenter; #1431,","Gas/Diesel,"
-91.4098969,40.4201546,"Murphy: USA; #6518,","Gas/Diesel,"
-93.107194,41.305032,"Walmart Supercenter; #2935,","Gas/Diesel,"
-93.1066693,41.3061087,"Murphy: USA; #7287,","Gas/Diesel,"
-96.186676,42.7812,"Walmart Supercenter; #1625,",
-91.477474,42.482849,"Walmart Supercenter; #1506,",
-90.663545,42.04892,"Walmart Supercenter; #1509,",
-91.553342,42.034323,"Walmart Supercenter; #3630,","Gas/Diesel,"
-91.551284,42.035121,"Murphy: USA; #7287,","Gas/Diesel,"
-92.910505,42.011901,"Walmart Supercenter; #0581,","Gas,"
-93.262114,43.1481613,"Murphy: USA; #6795,","Gas/Diesel,"
-93.262336,43.146464,"Walmart Supercenter; #0810,","Gas/Diesel,"
-91.539833,40.978107,"Murphy: USA; #7003,","Gas/Diesel,"
-91.540396,40.978824,"Walmart Supercenter; #0784,","Gas/Diesel,"
-91.024768,41.456593,"Walmart Supercenter; #0559,",
-93.0144294,41.6978855,"Murphy: USA; #6513,","Gas,"
-93.013502,41.697169,"Walmart Supercenter; #0748,","Gas,"
-93.799986,41.023286,"Walmart Supercenter; #4606,",
-92.6698521,41.2962247,"Murphy: USA; #7005,","Gas/Diesel,"
-92.669692,41.296838,"Walmart Supercenter; #1393,","Gas/Diesel,"
-92.456312,41.0147142,"Murphy: USA; #6945,","Gas/Diesel,"
-92.455198,41.01376,"Walmart Supercenter; #1285,","Gas/Diesel,"
-92.93363,41.411592,"Walmart Supercenter; #0751,",
-95.385607,40.759604,"Walmart Supercenter; #1683,",
-96.179371,43.059682,"Walmart Supercenter; #1152,",
-96.373437,42.531287,"Walmart Supercenter; #3590,","Gas/Diesel,"
-96.372345,42.5318413,"Murphy: USA; #6921,","Gas/Diesel,"
-96.363962,42.434625,"Walmart Supercenter; #1361,","Gas/Diesel,"
-96.3623657,42.4354057,"Murphy: USA; #6843,","Gas/Diesel,"
-96.371118,42.432761,"Sam's Club; #6432,","Gas/Diesel,"
-95.152375,43.126117,"Walmart Supercenter; #2714,",
-95.125259,43.422961,"Walmart Supercenter; #1415,",
-95.2001724,42.6634941,"Murphy: USA; #6923,","Gas/Diesel,"
-95.198305,42.663771,"Walmart Supercenter; #1526,","Gas/Diesel,"
-91.12713,41.783172,"Walmart; #0841,",
-91.663784,41.296617,"Walmart Supercenter; #1475,",
-92.330154,42.459263,"Walmart Supercenter; #1496,",
-92.352741,42.455084,"Sam's Club; #6514,",
-92.478617,42.701578,"Walmart Supercenter; #1005,",
-91.158523,40.813667,"Murphy: USA; #6976,","Gas/Diesel,"
-91.159153,40.814216,"Walmart Supercenter; #0797,","Gas/Diesel,"
-93.796485,41.558832,"Walmart Supercenter; #3762,",
-111.981775,43.486596,"Walmart Supercenter; #1902,",
-112.357874,43.197861,"Walmart Supercenter; #1905,",
-116.27426,43.634405,"Wm Nbrhd Mkt; #3094,",
-116.282659,43.669359,"Walmart Supercenter; #2861,",
-116.284686,43.591844,"Walmart Supercenter; #2508,",
-113.790933,42.560522,"Walmart Supercenter; #1900,",
-116.645371,43.631816,"Walmart Supercenter; #2780,","Gas,"
-116.690859,43.632607,"Wm Nbrhd Mkt; #4494,",
-112.464636,42.909699,"Walmart Supercenter; #1995,",
-116.793302,47.751266,"Walmart Supercenter; #3511,",
-112.051146,43.492639,"Walmart Supercenter; #5494,","Gas/Diesel,"
-112.020098,43.480466,"Sam's Club; #6345,","Gas,"
-114.51619,42.694083,"Walmart Supercenter; #2831,","Gas,"
-116.344674,43.618048,"Walmart Supercenter; #2862,",
-116.434418,43.650887,"Walmart Supercenter; #5841,",
-116.402178,43.589458,"Walmart Supercenter; #3093,",
-117.035639,46.734028,"Walmart Supercenter; #5869,",
-115.667967,43.135898,"Walmart Supercenter; #2782,","Gas,"
-116.612984,43.567805,"Wm Nbrhd Mkt; #4180,",
-116.571904,43.549391,"Walmart Supercenter; #2781,","Gas,"
-116.510938,43.603899,"Walmart Supercenter; #3739,","Gas,"
-116.544085,48.308524,"Walmart Supercenter; #2485,","Gas,"
-116.906963,47.714836,"Walmart Supercenter; #3472,","Gas,"
-117.030008,47.70305,"Walmart Supercenter; #4395,",
-111.775771,43.856013,"Walmart Supercenter; #1878,","Gas/Diesel,"
-116.185522,47.544743,"Walmart Supercenter; #4249,",
-114.483057,42.589543,"Walmart Supercenter; #3897,",
-88.034763,41.947057,"Sam's Club; #6487,",
-88.03347,41.94916,"Walmart Supercenter; #5442,",
-90.732,41.19785,"Walmart; #0792,",
-88.337606,42.154973,"Walmart Supercenter; #5060,",
-89.223813,37.462424,"Walmart Supercenter; #0233,",
-88.064918,42.466697,"Murphy: USA; #7115,","Gas/Diesel,"
-88.064266,42.468171,"Walmart Supercenter; #5199,","Gas/Diesel,"
-88.367312,41.7657,"Walmart; #1818,",
-88.282078,41.815663,"Walmart Supercenter; #4405,",
-88.342823,41.860042,"Sam's Club; #6227,","Gas,"
-88.34454,41.863458,"Walmart Supercenter; #5352,",
-90.3931,39.99861,"Walmart Supercenter; #1451,",
-87.744487,41.765764,"Walmart Supercenter; #1938,",
-89.954336,38.514703,"Walmart Supercenter; #0201,",
-88.8196195,42.239565,"Murphy: USA; #7109,","Gas/Diesel,"
-88.817231,42.238929,"Walmart Supercenter; #3597,","Gas/Diesel,"
-88.936637,38.000073,"Walmart Supercenter; #0262,","Gas/Diesel,"
-88.102375,41.937165,"Walmart Supercenter; #1553,",
-89.040206,40.487449,"Murphy: USA; #6827,","Gas/Diesel,"
-89.041363,40.48881,"Walmart Supercenter; #3459,","Gas/Diesel,"
-88.066072,41.695712,"Walmart Supercenter; #1596,",
-87.847576,41.190431,"Walmart Supercenter; #1307,",
-87.798394,41.706064,"Walmart; #1779,",
-90.167173,38.555736,"Walmart; #0747,",
-87.556137,41.574789,"Sam's Club; #6489,",
-90.035144,40.592072,"Walmart; #1713,",
-89.186963,37.73577,"Walmart Supercenter; #0196,",
-89.895091,39.268261,"Walmart Supercenter; #0334,",
-89.375923,38.62933,"Walmart Supercenter; #0436,",
-88.1905,38.074431,"Walmart Supercenter; #0833,","Gas/Diesel,"
-88.1909949,38.0757574,"Murphy: USA; #6828,","Gas/Diesel,"
-88.260858,42.119174,"Walmart; #1531,",
-89.158932,38.533657,"Walmart Supercenter; #1395,",
-88.25737,40.1469078,"Murphy: USA; #7231,","Gas/Diesel,"
-88.256098,40.146511,"Walmart Supercenter; #1734,","Gas/Diesel,"
-88.263126,40.138804,"Sam's Club; #8197,","Gas,"
-88.1552799,39.4868421,"Murphy: USA; #6565,","Gas/Diesel,"
-88.15528,39.486084,"Walmart Supercenter; #0612,","Gas,"
-89.804931,37.925582,"Walmart; #0352,",
-87.597459,41.69615,"Walmart Supercenter; #5965,",
-87.66081,41.808613,"Wm Nbrhd Mkt; #2430,",
-87.68959,41.851869,"Wm Nbrhd Mkt; #5646,",
-87.644554,41.934216,"Wm Nbrhd Mkt; #5645,",
-87.743425,41.931709,"Walmart Supercenter; #5617,",
-87.742825,41.910593,"Walmart Supercenter; #5402,",
-87.606931,41.80882,"Wm Nbrhd Mkt; #3166,",
-87.642467,41.880454,"Wm Nbrhd Mkt; #5647,",
-87.663292,41.756624,"Walmart Supercenter; #3110,",
-87.63293,41.741308,"Walmart Supercenter; #5781,",
-87.743958,41.842983,"Sam's Club; #6328,","Gas,"
-87.744661,41.83112,"Walmart Supercenter; #3004,",
-88.958668,40.147869,"Walmart; #0487,",
-90.016944,38.67543,"Walmart Supercenter; #0361,",
-87.715901,41.58456,"Walmart Supercenter; #5486,",
-87.735256,41.648152,"Walmart Supercenter; #3601,",
-88.284131,42.208913,"Walmart Supercenter; #1413,",
-88.30818,42.227738,"Sam's Club; #6339,","Gas,"
-88.284807,42.210563,"Murphy: USA; #7600,","Gas/Diesel,"
-87.627855,40.202598,"Walmart Supercenter; #2491,","Gas,"
-87.6304206,40.202084,"Murphy: USA; #6511,","Gas/Diesel,"
-88.000006,41.74955,"Walmart Supercenter; #2215,",
-88.952632,39.899812,"Walmart Supercenter; #1690,",
-88.952446,39.902026,"Sam's Club; #6334,",
-88.881971,39.818587,"Walmart Supercenter; #2728,",
-88.722634,41.950094,"Walmart Supercenter; #0786,",
-87.922383,42.021834,"Sam's Club; #6464,","Gas,"
-87.938234,42.047604,"Wm Nbrhd Mkt; #6167,",
-89.4751511,41.8280067,"Murphy: USA; #7165,","Gas/Diesel,"
-89.472802,41.827377,"Walmart Supercenter; #5399,","Gas/Diesel,"
-89.237145,37.997728,"Walmart Supercenter; #0252,",
-89.58448,40.683019,"Walmart Supercenter; #1028,",
-88.562604,39.140547,"Walmart Supercenter; #0936,","Gas/Diesel,"
-88.5610552,39.1393653,"Murphy: USA; #6708,","Gas/Diesel,"
-88.338751,42.005884,"Sam's Club; #4942,","Gas,"
-88.338413,42.003453,"Walmart Supercenter; #1814,",
-88.044345,42.001579,"Walmart Supercenter; #1897,",
-87.707343,42.030693,"Sam's Club; #6444,","Gas/Diesel,"
-87.684952,41.72168,"Walmart Supercenter; #5485,",
-87.684197,41.722971,"Sam's Club; #6349,",
-88.3889607,38.3782831,"Murphy: USA; #7177,","Gas/Diesel,"
-88.388977,38.377574,"Walmart Supercenter; #0454,","Gas/Diesel,"
-88.495775,38.681514,"Walmart Supercenter; #0506,",
-87.817858,41.862765,"Walmart Supercenter; #2204,",
-89.629628,42.264139,"Walmart Supercenter; #1740,",
-90.44843,42.433882,"Walmart Supercenter; #5044,","Gas/Diesel,"
-90.4459615,42.4329449,"Murphy: USA; #7127,","Gas/Diesel,"
-90.36013,40.98058,"Walmart Supercenter; #0775,",
-90.156477,41.432813,"Walmart; #0957,",
-89.953591,38.775339,"Walmart Supercenter; #0256,",
-89.948576,38.777518,"Sam's Club; #4878,","Gas,"
-88.055949,41.828618,"Walmart Supercenter; #1848,",
-87.635498,41.5412292,"Murphy: USA; #7243,","Gas/Diesel,"
-90.193548,38.964664,"Walmart Supercenter; #4695,",
-90.14072,38.736091,"Walmart Supercenter; #1761,","Gas,"
-87.965676,42.386712,"Sam's Club; #8184,",
-87.965127,42.387789,"Walmart Supercenter; #1668,",
-88.534508,37.726793,"Murphy: USA; #7585,","Gas/Diesel,"
-88.534116,37.727943,"Walmart Supercenter; #0237,",
-88.609995,42.406082,"Walmart Supercenter; #1211,",
-89.028412,37.788209,"Walmart; #0596,",
-89.684135,38.760092,"Walmart Supercenter; #0435,",
-87.8638,41.778251,"Walmart Supercenter; #1892,",
-87.865064,41.777807,"Sam's Club; #6384,","Gas,"
-87.638243,41.569991,"Walmart Supercenter; #5404,","Gas,"
-88.43127,42.14334,"Walmart Supercenter; #4641,",
-90.270231,39.721861,"Walmart Supercenter; #0200,","Gas/Diesel,"
-90.2708435,39.7224159,"Murphy: USA; #7531,","Gas/Diesel,"
-90.317861,39.104179,"Walmart Supercenter; #0253,",
-88.26896,42.368341,"Murphy: USA; #7526,","Gas/Diesel,"
-88.270966,42.369549,"Walmart Supercenter; #1377,",
-88.2013,41.548165,"Murphy: USA; #7580,","Gas/Diesel,"
-88.142259,41.520142,"Walmart Supercenter; #1256,",
-88.126832,41.516113,"Sam's Club; #8298,","Gas,"
-87.86092,41.079471,"Walmart Supercenter; #4323,","Gas/Diesel,"
-87.8630552,41.0788498,"Murphy: USA; #7511,","Gas/Diesel,"
-89.923554,41.221346,"Walmart Supercenter; #0633,",
-88.087785,42.185417,"Walmart Supercenter; #1404,",
-87.558199,41.591443,"Walmart Supercenter; #2817,",
-87.700342,38.725904,"Walmart Supercenter; #0550,",
-89.397861,40.155327,"Walmart Supercenter; #0199,",
-89.6612155,39.1826085,"Murphy: USA; #5809,","Gas/Diesel,"
-89.66842,39.18498,"Walmart Supercenter; #0213,","Gas,"
-88.024288,41.592503,"Walmart Supercenter; #3790,",
-90.641433,40.460029,"Walmart Supercenter; #0197,",
-88.968948,37.739957,"Sam's Club; #8180,","Gas,"
-88.97135,37.747135,"Walmart Supercenter; #0216,",
-87.691695,39.415067,"Walmart Supercenter; #0798,",
-87.735298,41.500283,"Sam's Club; #8154,","Gas,"
-88.337439,39.482459,"Walmart Supercenter; #0481,","Gas/Diesel,"
-88.3364944,39.4828682,"Murphy: USA; #6554,","Gas/Diesel,"
-90.480154,41.469524,"Walmart Supercenter; #2231,",
-90.450757,41.470078,"Sam's Club; #4061,","Gas,"
-88.288599,41.717493,"Sam's Club; #6388,",
-88.371634,41.722073,"Murphy: USA; #7527,","Gas/Diesel,"
-88.373767,41.720296,"Walmart Supercenter; #4286,",
-88.418248,41.384644,"Walmart Supercenter; #0844,",
-89.461662,40.629132,"Walmart Supercenter; #5157,",
-88.958161,38.310013,"Walmart Supercenter; #0224,",
-87.923801,42.06875,"Walmart Supercenter; #1681,",
-89.282708,37.76035,"Walmart Supercenter; #0302,",
-88.197926,41.746765,"Walmart Supercenter; #1401,",
-88.203115,41.756681,"Sam's Club; #8143,","Gas,"
-87.955626,41.511746,"Murphy: USA; #7608,","Gas/Diesel,"
-87.953417,41.514048,"Walmart Supercenter; #4529,",
-87.768665,42.014278,"Walmart Supercenter; #2816,",
-87.835487,42.055807,"Walmart Supercenter; #3725,",
-88.948311,40.523742,"Sam's Club; #4815,","Gas,"
-88.950243,40.515342,"Walmart Supercenter; #1125,",
-87.908657,41.905312,"Walmart; #1933,",
-87.910775,41.906179,"Sam's Club; #6358,","Gas,"
-89.953843,38.594109,"Walmart Supercenter; #1418,",
-89.950214,38.593538,"Sam's Club; #8285,","Gas,"
-88.09546,38.739253,"Walmart Supercenter; #0254,",
-87.676063,41.50744,"Walmart Supercenter; #4049,","Gas,"
-87.845388,41.600054,"Walmart Supercenter; #1556,",
-88.303027,41.704477,"Walmart Supercenter; #3400,","Gas/Diesel,"
-88.3051224,41.7049828,"Murphy: USA; #7442,","Gas/Diesel,"
-88.842903,41.378348,"Walmart Supercenter; #0852,",
-88.01681,42.137762,"Walmart; #5276,",
-89.084426,39.389956,"Walmart; #0460,",
-87.681568,39.60235,"Walmart Supercenter; #2934,","Gas,"
-87.682448,39.6017546,"Murphy: USA; #6585,","Gas/Diesel,"
-89.594868,40.53904,"Walmart Supercenter; #0603,",
-89.614776,40.728276,"Walmart Supercenter; #1323,",
-89.655241,40.774856,"Sam's Club; #8128,",
-89.632977,40.79619,"Walmart Supercenter; #3460,",
-89.124624,41.370304,"Walmart Supercenter; #0796,",
-90.822875,39.604672,"Walmart; #0480,",
-88.205931,41.653493,"Walmart Supercenter; #5038,",
-88.5621262,41.6543121,"Murphy: USA; #6639,","Gas/Diesel,"
-88.563853,41.653835,"Walmart Supercenter; #1003,","Gas/Diesel,"
-88.65966,40.87199,"Walmart Supercenter; #1386,",
-89.463999,41.39627,"Walmart Supercenter; #0636,",
-91.332318,39.937355,"Walmart Supercenter; #1454,","Gas/Diesel,"
-91.331816,39.9352913,"Murphy: USA; #7006,","Gas/Diesel,"
-91.32914,39.937744,"Sam's Club; #4999,",
-88.177723,40.305827,"Walmart Supercenter; #1093,",
-87.751062,41.481487,"Walmart Supercenter; #1497,","Gas,"
-87.72373,39.007955,"Walmart Supercenter; #0422,",
-89.051883,41.936156,"Walmart Supercenter; #0933,",
-89.059433,41.9461708,"Murphy: USA; #7525,","Gas/Diesel,"
-89.688446,41.7637,"Walmart; #0830,",
-89.031053,42.31603,"Walmart Supercenter; #1955,",
-89.113865,42.313972,"Walmart Supercenter; #5398,","Gas/Diesel,"
-89.1137552,42.3153837,"Murphy: USA; #7166,","Gas/Diesel,"
-88.977108,42.266662,"Sam's Club; #8297,","Gas,"
-88.973389,42.267009,"Walmart Supercenter; #1490,",
-87.999234,42.053592,"Walmart; #2815,",
-88.12555,41.607423,"Walmart Supercenter; #4531,",
-88.119807,41.606791,"Sam's Club; #6237,","Gas,"
-89.024253,42.455144,"Walmart Supercenter; #3837,",
-88.06586,42.396621,"Murphy: USA; #7581,","Gas/Diesel,"
-88.06743,42.397211,"Walmart Supercenter; #1228,",
-88.981278,38.625091,"Walmart Supercenter; #0198,","Gas/Diesel,"
-88.9789635,38.6235188,"Murphy: USA; #6882,","Gas/Diesel,"
-88.254814,40.048747,"Walmart Supercenter; #3255,","Gas/Diesel,"
-88.2525301,40.0486401,"Murphy: USA; #6724,","Gas/Diesel,"
-88.828369,39.407179,"Walmart Supercenter; #4259,",
-88.202054,41.547199,"Walmart Supercenter; #2956,",
-90.404539,41.495673,"Walmart Supercenter; #4511,",
-87.71911,42.012325,"Walmart Supercenter; #1998,",
-89.702,38.141,"Walmart Supercenter; #0222,","Gas,"
-89.640578,39.744803,"Walmart Supercenter; #3602,",
-89.707337,39.772001,"Sam's Club; #8215,","Gas,"
-89.6033859,39.8401756,"Murphy: USA; #6734,","Gas/Diesel,"
-89.601987,39.839525,"Walmart Supercenter; #3210,","Gas/Diesel,"
-89.709309,39.75226,"Walmart Supercenter; #1602,",
-88.26103,41.922924,"Walmart Supercenter; #1898,",
-89.645761,41.81633,"Walmart Supercenter; #0891,",
-88.146835,42.015255,"Walmart Supercenter; #1420,",
-88.146892,42.014642,"Sam's Club; #8148,","Gas,"
-88.83409,41.151644,"Walmart Supercenter; #4699,",
-89.314122,39.569756,"Walmart Supercenter; #0343,",
-87.796047,41.597997,"Sam's Club; #6485,",
-88.161024,40.111676,"Walmart Supercenter; #5403,","Gas/Diesel,"
-88.162721,40.1132298,"Murphy: USA; #7275,","Gas/Diesel,"
-89.1317971,38.9662213,"Murphy: USA; #7021,","Gas/Diesel,"
-89.134356,38.966385,"Walmart Supercenter; #0317,","Gas/Diesel,"
-87.940196,42.23207,"Sam's Club; #6228,",
-87.949262,42.239372,"Walmart; #1489,",
-87.962769,41.872463,"Walmart Supercenter; #1737,",
-89.458063,40.706395,"Walmart Supercenter; #1421,",
-90.156365,38.358878,"Walmart Supercenter; #0328,",
-87.708781,40.776462,"Walmart Supercenter; #1548,",
-87.8958054,42.3432808,"Murphy: USA; #7340,","Gas/Diesel,"
-87.899571,42.343566,"Walmart Supercenter; #3891,","Gas/Diesel,"
-88.9376796,37.9989785,"Murphy: USA; #6957,","Gas/Diesel,"
-87.951529,42.151567,"Sam's Club; #8198,",
-87.951928,42.151547,"Walmart Supercenter; #1735,",
-90.069017,38.870329,"Walmart Supercenter; #1071,","Gas,"
-88.032876,41.754657,"Sam's Club; #6488,","Gas,"
-88.425311,42.297785,"Murphy: USA; #7579,","Gas/Diesel,"
-88.422904,42.296722,"Walmart Supercenter; #3434,",
-87.86779,42.46543,"Walmart Supercenter; #3893,",
-85.650567,40.065045,"Walmart Supercenter; #1728,",
-84.996529,41.661682,"Walmart Supercenter; #1709,","Gas/Diesel,"
-84.999115,41.661068,"Murphy: USA; #6687,","Gas/Diesel,"
-85.080194,41.363336,"Walmart Supercenter; #1570,",
-84.893857,39.075589,"Walmart Supercenter; #1160,",
-86.3556061,39.7640114,"Murphy: USA; #7016,","Gas/Diesel,"
-86.354511,39.765414,"Walmart Supercenter; #2786,","Gas/Diesel,"
-86.515398,38.867999,"Walmart Supercenter; #1026,",
-85.57465,39.144618,"Sam's Club; #6437,","Gas,"
-86.579063,39.14368,"Murphy: USA; #7399,","Gas/Diesel,"
-86.574755,39.143179,"Walmart Supercenter; #1991,","Gas/Diesel,"
-85.167223,40.772753,"Walmart Supercenter; #2819,","Gas,"
-85.1662445,40.7735214,"Murphy: USA; #6505,","Gas,"
-87.307028,38.049829,"Walmart Supercenter; #0566,",
-87.100502,39.530882,"Walmart; #1629,",
-86.395695,39.858585,"Walmart Supercenter; #2788,",
-86.328909,39.642816,"Walmart Supercenter; #4417,",
-86.12468,40.006466,"Walmart Supercenter; #1601,",
-85.76054,38.32923,"Sam's Club; #4851,","Gas,"
-85.75851,38.3293,"Walmart Supercenter; #1476,",
-87.430745,39.656788,"Walmart; #1013,",
-85.492874,41.170217,"Walmart Supercenter; #1425,",
-85.9455,39.19788,"Walmart Supercenter; #4216,",
-85.951101,39.197862,"Sam's Club; #4926,","Gas,"
-85.87934,39.207508,"Walmart Supercenter; #1371,","Gas/Diesel,"
-85.8803415,39.2085877,"Murphy: USA; #6844,","Gas/Diesel,"
-85.127521,39.658753,"Walmart Supercenter; #1729,",
-86.130235,38.234722,"Walmart Supercenter; #0922,",
-86.905426,40.0119629,"Murphy: USA; #7312,","Gas/Diesel,"
-86.90188,40.015512,"Walmart Supercenter; #1655,","Gas/Diesel,"
-86.488658,39.761419,"Walmart Supercenter; #6476,",
-84.9373144,40.8097947,"Murphy: USA; #7352,","Gas/Diesel,"
-84.939336,40.80887,"Walmart Supercenter; #1647,","Gas/Diesel,"
-85.978766,41.722879,"Walmart Supercenter; #2679,",
-86.058115,41.687772,"Walmart Supercenter; #4399,",
-86.0591054,41.6884368,"Murphy: USA; #7512,","Gas/Diesel,"
-84.574929,38.002418,"Wm Nbrhd Mkt; #5452,",
-87.636077,37.973671,"Walmart Supercenter; #1341,","Gas/Diesel,"
-87.508712,37.957842,"Wm Nbrhd Mkt; #5372,",
-87.472475,37.979223,"Walmart Supercenter; #1263,",
-87.6385193,37.9744682,"Murphy: USA; #7114,","Gas/Diesel,"
-87.470251,37.981397,"Sam's Club; #8123,","Gas,"
-86.021031,39.928686,"Walmart Supercenter; #1557,","Gas/Diesel,"
-86.00211,39.979501,"Wm Nbrhd Mkt; #5767,",
-86.0193282,39.9281667,"Murphy: USA; #6876,","Gas/Diesel,"
-85.167454,41.176408,"Walmart Supercenter; #4230,","Gas/Diesel,"
-85.007701,41.12921,"Walmart Supercenter; #5025,","Gas/Diesel,"
-85.201418,41.070431,"Walmart Supercenter; #1804,","Gas,"
-85.138172,41.128974,"Walmart Supercenter; #1419,",
-85.161242,41.141001,"Sam's Club; #6313,","Gas,"
-85.119687,41.01472,"Walmart Supercenter; #4231,","Gas/Diesel,"
-86.47832,40.279779,"Walmart Supercenter; #0854,","Gas/Diesel,"
-86.4779816,40.2793121,"Murphy: USA; #6831,","Gas/Diesel,"
-86.0679225,39.5013964,"Murphy: USA; #6848,","Gas/Diesel,"
-86.06708,39.501995,"Walmart Supercenter; #0995,","Gas/Diesel,"
-85.1665497,41.1771317,"Murphy: USA; #7451,","Gas/Diesel,"
-85.0103302,41.1297989,"Murphy: USA; #6931,","Gas/Diesel,"
-85.2004089,41.0702705,"Murphy: USA; #6512,","Gas,"
-85.1198349,41.0158501,"Murphy: USA; #7381,","Gas/Diesel,"
-85.78918,41.556554,"Walmart Supercenter; #1378,",
-85.899746,41.618877,"Walmart; #1566,",
-85.898253,41.618827,"Sam's Club; #8170,",
-86.823114,39.644817,"Walmart Supercenter; #0902,",
-85.7688293,39.8119659,"Murphy: USA; #6865,","Gas/Diesel,"
-85.767539,39.81267,"Walmart Supercenter; #1141,","Gas/Diesel,"
-85.476075,39.35967,"Walmart Supercenter; #1180,",
-86.08147,39.617253,"Sam's Club; #6325,",
-86.079982,39.634923,"Walmart Supercenter; #3435,","Gas/Diesel,"
-86.082077,39.6332207,"Murphy: USA; #7305,","Gas/Diesel,"
-86.160328,39.602637,"Walmart Supercenter; #5483,",
-87.519693,41.694141,"Walmart Supercenter; #4631,",
-87.480848,41.569973,"Walmart Supercenter; #2818,",
-85.515341,40.898304,"Walmart Supercenter; #2311,",
-85.97661,39.774486,"Walmart Supercenter; #1580,",
-85.9771793,39.860223,"Murphy: USA; #6873,","Gas/Diesel,"
-85.976841,39.859397,"Walmart Supercenter; #3529,","Gas/Diesel,"
-85.974214,39.774466,"Sam's Club; #6301,","Gas,"
-86.214217,39.910308,"Sam's Club; #6316,","Gas,"
-86.21668,39.909989,"Walmart Supercenter; #1518,",
-86.119706,39.71109,"Wm Nbrhd Mkt; #5408,",
